ts,asset_id,voltage_v,current_a,temperature_c,soc_pct,profile,label,event_type,event_id
2026-02-07T20:39:00.000Z,asset_A1,53.718,1.818,25.45,62.86,nominal,0,none,
2026-02-07T20:40:00.000Z,asset_A1,53.25,1.66,25.58,62.826,nominal,0,none,
2026-02-07T20:41:00.000Z,asset_A1,53.468,1.928,24.986,62.891,nominal,0,none,
2026-02-07T20:42:00.000Z,asset_A1,53.494,1.572,24.987,62.879,nominal,0,none,
2026-02-07T20:43:00.000Z,asset_A1,53.585,1.776,25.738,62.787,nominal,0,none,
2026-02-07T20:44:00.000Z,asset_A1,53.537,1.663,25.696,62.829,nominal,0,none,
2026-02-07T20:45:00.000Z,asset_A1,53.347,1.939,25.376,62.805,nominal,0,none,
2026-02-07T20:46:00.000Z,asset_A1,53.654,1.82,25.613,62.783,nominal,0,none,
2026-02-07T20:47:00.000Z,asset_A1,53.487,1.677,25.585,62.753,nominal,0,none,
2026-02-07T20:48:00.000Z,asset_A1,53.367,1.818,25.313,62.849,nominal,0,none,
2026-02-07T20:49:00.000Z,asset_A1,53.594,1.737,24.93,62.839,nominal,0,none,
2026-02-07T20:50:00.000Z,asset_A1,53.324,1.591,25.315,62.869,nominal,0,none,
2026-02-07T20:51:00.000Z,asset_A1,53.531,1.726,25.592,62.835,nominal,0,none,
2026-02-07T20:52:00.000Z,asset_A1,53.509,1.755,25.352,62.806,nominal,0,none,
2026-02-07T20:53:00.000Z,asset_A1,53.313,1.724,25.918,62.751,nominal,0,none,
2026-02-07T20:54:00.000Z,asset_A1,53.468,1.568,25.674,62.657,nominal,0,none,
2026-02-07T20:55:00.000Z,asset_A1,53.597,1.782,25.732,62.622,nominal,0,none,
2026-02-07T20:56:00.000Z,asset_A1,53.352,1.689,25.19,62.62,nominal,0,none,
2026-02-07T20:57:00.000Z,asset_A1,53.467,1.762,25.344,62.613,nominal,0,none,
2026-02-07T20:58:00.000Z,asset_A1,53.451,1.56,25.441,62.565,nominal,0,none,
2026-02-07T20:59:00.000Z,asset_A1,53.529,1.769,25.512,62.596,nominal,0,none,
2026-02-07T21:00:00.000Z,asset_A1,53.245,1.613,25.539,62.592,nominal,0,none,
2026-02-07T21:01:00.000Z,asset_A1,53.586,1.733,25.531,62.591,nominal,0,none,
2026-02-07T21:02:00.000Z,asset_A1,53.61,1.904,25.533,62.596,nominal,0,none,
2026-02-07T21:03:00.000Z,asset_A1,53.602,1.576,25.956,62.608,nominal,0,none,
2026-02-07T21:04:00.000Z,asset_A1,53.536,1.719,25.372,62.612,nominal,0,none,
2026-02-07T21:05:00.000Z,asset_A1,53.441,1.927,25.288,62.636,nominal,0,none,
2026-02-07T21:06:00.000Z,asset_A1,53.501,1.776,25.517,62.695,nominal,0,none,
2026-02-07T21:07:00.000Z,asset_A1,53.512,1.79,26.031,62.672,nominal,0,none,
2026-02-07T21:08:00.000Z,asset_A1,53.494,1.817,25.702,62.703,nominal,0,none,
2026-02-07T21:09:00.000Z,asset_A1,53.644,1.589,25.61,62.686,nominal,0,none,
2026-02-07T21:10:00.000Z,asset_A1,53.495,1.999,25.708,62.75,nominal,0,none,
2026-02-07T21:11:00.000Z,asset_A1,53.525,1.653,25.735,62.764,nominal,0,none,
2026-02-07T21:12:00.000Z,asset_A1,53.618,1.729,25.493,62.792,nominal,0,none,
2026-02-07T21:13:00.000Z,asset_A1,53.429,1.825,25.476,62.814,nominal,0,none,
2026-02-07T21:14:00.000Z,asset_A1,53.645,1.587,25.328,62.716,nominal,0,none,
2026-02-07T21:15:00.000Z,asset_A1,53.371,1.801,25.98,62.645,nominal,0,none,
2026-02-07T21:16:00.000Z,asset_A1,53.487,1.905,25.738,62.639,nominal,0,none,
2026-02-07T21:17:00.000Z,asset_A1,53.595,1.686,25.854,62.594,nominal,0,none,
2026-02-07T21:18:00.000Z,asset_A1,53.526,1.791,25.771,62.58,nominal,0,none,
2026-02-07T21:19:00.000Z,asset_A1,53.492,1.839,25.464,62.55,nominal,0,none,
2026-02-07T21:20:00.000Z,asset_A1,53.684,1.776,25.78,62.598,nominal,0,none,
2026-02-07T21:21:00.000Z,asset_A1,53.446,1.671,25.893,62.517,nominal,0,none,
2026-02-07T21:22:00.000Z,asset_A1,53.548,1.815,25.721,62.519,nominal,0,none,
2026-02-07T21:23:00.000Z,asset_A1,53.63,1.834,25.998,62.575,nominal,0,none,
2026-02-07T21:24:00.000Z,asset_A1,53.553,1.884,26.264,62.628,nominal,0,none,
2026-02-07T21:25:00.000Z,asset_A1,53.768,1.689,25.59,62.687,nominal,0,none,
2026-02-07T21:26:00.000Z,asset_A1,53.499,1.71,26.107,62.692,nominal,0,none,
2026-02-07T21:27:00.000Z,asset_A1,53.476,1.799,25.803,62.701,nominal,0,none,
2026-02-07T21:28:00.000Z,asset_A1,53.543,1.7,25.793,62.743,nominal,0,none,
2026-02-07T21:29:00.000Z,asset_A1,53.623,1.828,26.355,62.772,nominal,0,none,
2026-02-07T21:30:00.000Z,asset_A1,53.531,1.833,26.051,62.814,nominal,0,none,
2026-02-07T21:31:00.000Z,asset_A1,53.324,1.76,26.134,62.851,nominal,0,none,
2026-02-07T21:32:00.000Z,asset_A1,53.539,1.813,26.086,62.891,nominal,0,none,
2026-02-07T21:33:00.000Z,asset_A1,53.437,1.896,26.011,62.936,nominal,0,none,
2026-02-07T21:34:00.000Z,asset_A1,53.808,1.768,25.991,62.978,nominal,0,none,
2026-02-07T21:35:00.000Z,asset_A1,53.646,1.924,26.049,62.984,nominal,0,none,
2026-02-07T21:36:00.000Z,asset_A1,53.725,1.781,26.151,62.952,nominal,0,none,
2026-02-07T21:37:00.000Z,asset_A1,53.67,1.781,26.016,62.808,nominal,0,none,
2026-02-07T21:38:00.000Z,asset_A1,53.606,1.772,26.162,62.799,nominal,0,none,
2026-02-07T21:39:00.000Z,asset_A1,53.66,1.719,25.9,62.733,nominal,0,none,
2026-02-07T21:40:00.000Z,asset_A1,53.458,1.915,25.725,62.728,nominal,0,none,
2026-02-07T21:41:00.000Z,asset_A1,53.597,1.955,26.485,62.726,nominal,0,none,
2026-02-07T21:42:00.000Z,asset_A1,53.654,1.96,26.261,62.717,nominal,0,none,
2026-02-07T21:43:00.000Z,asset_A1,53.55,1.871,26.547,62.667,nominal,0,none,
2026-02-07T21:44:00.000Z,asset_A1,53.573,1.691,26.373,62.688,nominal,0,none,
2026-02-07T21:45:00.000Z,asset_A1,53.707,1.997,26.036,62.648,nominal,0,none,
2026-02-07T21:46:00.000Z,asset_A1,53.734,1.952,26.181,62.641,nominal,0,none,
2026-02-07T21:47:00.000Z,asset_A1,53.61,1.92,26.24,62.733,nominal,0,none,
2026-02-07T21:48:00.000Z,asset_A1,53.893,1.865,26.366,62.851,nominal,0,none,
2026-02-07T21:49:00.000Z,asset_A1,53.745,1.898,26.197,62.807,nominal,0,none,
2026-02-07T21:50:00.000Z,asset_A1,53.62,1.765,26.427,62.785,nominal,0,none,
2026-02-07T21:51:00.000Z,asset_A1,53.614,1.848,26.323,62.854,nominal,0,none,
2026-02-07T21:52:00.000Z,asset_A1,53.6,1.81,26.424,62.8,nominal,0,none,
2026-02-07T21:53:00.000Z,asset_A1,53.424,2.011,26.649,62.865,nominal,0,none,
2026-02-07T21:54:00.000Z,asset_A1,53.601,1.988,26.586,62.854,nominal,0,none,
2026-02-07T21:55:00.000Z,asset_A1,53.811,1.816,26.192,62.842,nominal,0,none,
2026-02-07T21:56:00.000Z,asset_A1,53.693,1.983,26.315,62.828,nominal,0,none,
2026-02-07T21:57:00.000Z,asset_A1,53.559,1.882,26.363,62.839,nominal,0,none,
2026-02-07T21:58:00.000Z,asset_A1,53.709,1.868,26.487,62.849,nominal,0,none,
2026-02-07T21:59:00.000Z,asset_A1,53.628,1.849,26.546,62.889,nominal,0,none,
2026-02-07T22:00:00.000Z,asset_A1,53.925,1.879,26.914,62.809,nominal,0,none,
2026-02-07T22:01:00.000Z,asset_A1,53.548,1.975,26.783,62.82,nominal,0,none,
2026-02-07T22:02:00.000Z,asset_A1,53.741,1.969,26.831,62.815,nominal,0,none,
2026-02-07T22:03:00.000Z,asset_A1,53.71,1.929,26.639,62.751,nominal,0,none,
2026-02-07T22:04:00.000Z,asset_A1,53.547,1.978,26.586,62.768,nominal,0,none,
2026-02-07T22:05:00.000Z,asset_A1,53.618,1.913,26.725,62.741,nominal,0,none,
2026-02-07T22:06:00.000Z,asset_A1,53.549,1.766,26.483,62.697,nominal,0,none,
2026-02-07T22:07:00.000Z,asset_A1,53.729,1.879,26.632,62.67,nominal,0,none,
2026-02-07T22:08:00.000Z,asset_A1,53.651,1.911,26.769,62.556,nominal,0,none,
2026-02-07T22:09:00.000Z,asset_A1,53.738,1.869,26.486,62.455,nominal,0,none,
2026-02-07T22:10:00.000Z,asset_A1,53.793,1.971,26.955,62.479,nominal,0,none,
2026-02-07T22:11:00.000Z,asset_A1,53.643,1.895,26.31,62.486,nominal,0,none,
2026-02-07T22:12:00.000Z,asset_A1,53.663,1.886,26.888,62.555,nominal,0,none,
2026-02-07T22:13:00.000Z,asset_A1,53.585,2.016,27.125,62.651,nominal,0,none,
2026-02-07T22:14:00.000Z,asset_A1,53.754,1.982,26.894,62.692,nominal,0,none,
2026-02-07T22:15:00.000Z,asset_A1,53.626,1.967,26.986,62.713,nominal,0,none,
2026-02-07T22:16:00.000Z,asset_A1,53.742,1.88,27.384,62.71,nominal,0,none,
2026-02-07T22:17:00.000Z,asset_A1,53.684,1.884,26.767,62.706,nominal,0,none,
2026-02-07T22:18:00.000Z,asset_A1,53.664,1.952,27.113,62.64,nominal,0,none,
2026-02-07T22:19:00.000Z,asset_A1,53.538,1.98,27.138,62.575,nominal,0,none,
2026-02-07T22:20:00.000Z,asset_A1,53.532,1.924,26.974,62.51,nominal,0,none,
2026-02-07T22:21:00.000Z,asset_A1,53.657,1.896,26.725,62.453,nominal,0,none,
2026-02-07T22:22:00.000Z,asset_A1,53.757,2.142,27.062,62.453,nominal,0,none,
2026-02-07T22:23:00.000Z,asset_A1,54.058,2.012,26.861,62.444,nominal,0,none,
2026-02-07T22:24:00.000Z,asset_A1,53.738,2.027,27.0,62.441,nominal,0,none,
2026-02-07T22:25:00.000Z,asset_A1,53.616,2.074,27.682,62.497,nominal,0,none,
2026-02-07T22:26:00.000Z,asset_A1,53.485,1.902,27.528,62.446,nominal,0,none,
2026-02-07T22:27:00.000Z,asset_A1,53.868,1.829,27.445,62.513,nominal,0,none,
2026-02-07T22:28:00.000Z,asset_A1,53.816,2.002,26.946,62.598,nominal,0,none,
2026-02-07T22:29:00.000Z,asset_A1,53.736,2.091,26.849,62.576,nominal,0,none,
2026-02-07T22:30:00.000Z,asset_A1,53.748,2.083,27.05,62.59,nominal,0,none,
2026-02-07T22:31:00.000Z,asset_A1,53.853,2.087,27.117,62.571,nominal,0,none,
2026-02-07T22:32:00.000Z,asset_A1,53.713,1.932,27.317,62.639,nominal,0,none,
2026-02-07T22:33:00.000Z,asset_A1,53.831,2.128,27.144,62.567,nominal,0,none,
2026-02-07T22:34:00.000Z,asset_A1,53.785,1.895,27.384,62.637,nominal,0,none,
2026-02-07T22:35:00.000Z,asset_A1,53.783,1.994,27.234,62.61,nominal,0,none,
2026-02-07T22:36:00.000Z,asset_A1,53.653,1.947,27.104,62.564,nominal,0,none,
2026-02-07T22:37:00.000Z,asset_A1,53.903,1.996,27.55,62.618,nominal,0,none,
2026-02-07T22:38:00.000Z,asset_A1,53.815,2.131,27.365,62.608,nominal,0,none,
2026-02-07T22:39:00.000Z,asset_A1,53.836,2.094,27.567,62.621,nominal,0,none,
2026-02-07T22:40:00.000Z,asset_A1,53.814,1.927,27.656,62.575,nominal,0,none,
2026-02-07T22:41:00.000Z,asset_A1,53.856,1.945,27.694,62.648,nominal,0,none,
2026-02-07T22:42:00.000Z,asset_A1,53.665,1.948,27.651,62.658,nominal,0,none,
2026-02-07T22:43:00.000Z,asset_A1,53.765,2.141,28.047,62.645,nominal,0,none,
2026-02-07T22:44:00.000Z,asset_A1,53.943,1.963,27.072,62.585,nominal,0,none,
2026-02-07T22:45:00.000Z,asset_A1,53.692,1.971,27.814,62.617,nominal,0,none,
2026-02-07T22:46:00.000Z,asset_A1,53.876,2.067,27.626,62.634,nominal,0,none,
2026-02-07T22:47:00.000Z,asset_A1,53.848,2.078,27.782,62.648,nominal,0,none,
2026-02-07T22:48:00.000Z,asset_A1,53.776,2.151,27.808,62.65,nominal,0,none,
2026-02-07T22:49:00.000Z,asset_A1,53.894,2.081,27.669,62.58,nominal,0,none,
2026-02-07T22:50:00.000Z,asset_A1,53.819,2.059,27.275,62.511,nominal,0,none,
2026-02-07T22:51:00.000Z,asset_A1,53.952,2.066,27.771,62.515,nominal,0,none,
2026-02-07T22:52:00.000Z,asset_A1,54.065,2.087,27.587,62.502,nominal,0,none,
2026-02-07T22:53:00.000Z,asset_A1,53.967,2.148,27.327,62.511,nominal,0,none,
2026-02-07T22:54:00.000Z,asset_A1,53.711,2.034,27.458,62.507,nominal,0,none,
2026-02-07T22:55:00.000Z,asset_A1,54.004,2.006,27.977,62.467,nominal,0,none,
2026-02-07T22:56:00.000Z,asset_A1,53.854,2.116,27.473,62.408,nominal,0,none,
2026-02-07T22:57:00.000Z,asset_A1,53.84,2.052,27.373,62.387,nominal,0,none,
2026-02-07T22:58:00.000Z,asset_A1,53.976,2.162,28.0,62.344,nominal,0,none,
2026-02-07T22:59:00.000Z,asset_A1,53.956,2.179,27.424,62.389,nominal,0,none,
2026-02-07T23:00:00.000Z,asset_A1,54.087,2.137,27.478,62.375,nominal,0,none,
2026-02-07T23:01:00.000Z,asset_A1,54.116,2.106,27.826,62.393,nominal,0,none,
2026-02-07T23:02:00.000Z,asset_A1,53.918,2.157,27.573,62.394,nominal,0,none,
2026-02-07T23:03:00.000Z,asset_A1,54.121,2.059,27.67,62.435,nominal,0,none,
2026-02-07T23:04:00.000Z,asset_A1,54.139,2.187,27.994,62.537,nominal,0,none,
2026-02-07T23:05:00.000Z,asset_A1,54.039,2.116,27.828,62.582,nominal,0,none,
2026-02-07T23:06:00.000Z,asset_A1,53.801,2.146,27.879,62.559,nominal,0,none,
2026-02-07T23:07:00.000Z,asset_A1,53.819,2.127,27.637,62.544,nominal,0,none,
2026-02-07T23:08:00.000Z,asset_A1,54.063,2.007,28.112,62.551,nominal,0,none,
2026-02-07T23:09:00.000Z,asset_A1,53.782,2.148,27.795,62.526,nominal,0,none,
2026-02-07T23:10:00.000Z,asset_A1,53.903,2.143,28.043,62.565,nominal,0,none,
2026-02-07T23:11:00.000Z,asset_A1,53.738,2.04,27.714,62.514,nominal,0,none,
2026-02-07T23:12:00.000Z,asset_A1,54.078,2.009,28.145,62.513,nominal,0,none,
2026-02-07T23:13:00.000Z,asset_A1,53.831,2.302,27.893,62.529,nominal,0,none,
2026-02-07T23:14:00.000Z,asset_A1,54.002,2.153,27.685,62.54,nominal,0,none,
2026-02-07T23:15:00.000Z,asset_A1,53.695,2.174,27.595,62.52,nominal,0,none,
2026-02-07T23:16:00.000Z,asset_A1,53.844,1.988,28.127,62.593,nominal,0,none,
2026-02-07T23:17:00.000Z,asset_A1,53.915,2.251,28.261,62.561,nominal,0,none,
2026-02-07T23:18:00.000Z,asset_A1,53.923,2.106,28.32,62.532,nominal,0,none,
2026-02-07T23:19:00.000Z,asset_A1,53.964,2.006,27.898,62.59,nominal,0,none,
2026-02-07T23:20:00.000Z,asset_A1,54.039,2.177,28.229,62.661,nominal,0,none,
2026-02-07T23:21:00.000Z,asset_A1,53.867,2.367,28.181,62.67,nominal,0,none,
2026-02-07T23:22:00.000Z,asset_A1,54.033,2.161,27.947,62.666,nominal,0,none,
2026-02-07T23:23:00.000Z,asset_A1,53.915,2.115,27.761,62.642,nominal,0,none,
2026-02-07T23:24:00.000Z,asset_A1,53.971,2.098,28.371,62.72,nominal,0,none,
2026-02-07T23:25:00.000Z,asset_A1,53.867,2.155,28.205,62.677,nominal,0,none,
2026-02-07T23:26:00.000Z,asset_A1,53.81,2.149,28.392,62.668,nominal,0,none,
2026-02-07T23:27:00.000Z,asset_A1,53.982,2.106,28.263,62.732,nominal,0,none,
2026-02-07T23:28:00.000Z,asset_A1,53.999,2.258,27.684,62.752,nominal,0,none,
2026-02-07T23:29:00.000Z,asset_A1,54.134,2.317,28.423,62.74,nominal,0,none,
2026-02-07T23:30:00.000Z,asset_A1,53.983,2.291,28.498,62.76,nominal,0,none,
2026-02-07T23:31:00.000Z,asset_A1,53.886,2.301,28.503,62.778,nominal,0,none,
2026-02-07T23:32:00.000Z,asset_A1,53.935,2.303,28.972,62.731,nominal,0,none,
2026-02-07T23:33:00.000Z,asset_A1,53.825,2.222,28.559,62.786,nominal,0,none,
2026-02-07T23:34:00.000Z,asset_A1,53.904,2.286,28.343,62.761,nominal,0,none,
2026-02-07T23:35:00.000Z,asset_A1,53.935,2.29,28.138,62.786,nominal,0,none,
2026-02-07T23:36:00.000Z,asset_A1,53.931,2.27,28.351,62.77,nominal,0,none,
2026-02-07T23:37:00.000Z,asset_A1,53.781,2.252,28.478,62.751,nominal,0,none,
2026-02-07T23:38:00.000Z,asset_A1,54.036,2.261,28.451,62.778,nominal,0,none,
2026-02-07T23:39:00.000Z,asset_A1,54.001,2.257,29.001,62.762,nominal,0,none,
2026-02-07T23:40:00.000Z,asset_A1,53.983,2.302,28.404,62.83,nominal,0,none,
2026-02-07T23:41:00.000Z,asset_A1,53.799,2.14,28.469,62.813,nominal,0,none,
2026-02-07T23:42:00.000Z,asset_A1,53.864,2.222,28.441,62.992,nominal,0,none,
2026-02-07T23:43:00.000Z,asset_A1,53.948,2.371,28.141,62.983,nominal,0,none,
2026-02-07T23:44:00.000Z,asset_A1,53.771,2.303,28.294,62.944,nominal,0,none,
2026-02-07T23:45:00.000Z,asset_A1,54.018,2.279,28.473,63.083,nominal,0,none,
2026-02-07T23:46:00.000Z,asset_A1,54.115,2.194,28.571,62.978,nominal,0,none,
2026-02-07T23:47:00.000Z,asset_A1,54.102,2.472,28.941,62.98,nominal,0,none,
2026-02-07T23:48:00.000Z,asset_A1,53.921,2.424,28.891,63.047,nominal,0,none,
2026-02-07T23:49:00.000Z,asset_A1,53.919,2.335,28.386,63.059,nominal,0,none,
2026-02-07T23:50:00.000Z,asset_A1,53.922,2.338,28.211,63.023,nominal,0,none,
2026-02-07T23:51:00.000Z,asset_A1,53.961,2.289,28.346,62.958,nominal,0,none,
2026-02-07T23:52:00.000Z,asset_A1,54.021,2.344,28.466,62.992,nominal,0,none,
2026-02-07T23:53:00.000Z,asset_A1,54.027,2.278,28.217,63.016,nominal,0,none,
2026-02-07T23:54:00.000Z,asset_A1,53.933,2.374,28.555,63.011,nominal,0,none,
2026-02-07T23:55:00.000Z,asset_A1,53.99,2.397,28.487,63.032,nominal,0,none,
2026-02-07T23:56:00.000Z,asset_A1,54.125,2.378,29.035,63.096,nominal,0,none,
2026-02-07T23:57:00.000Z,asset_A1,53.994,2.382,29.056,63.136,nominal,0,none,
2026-02-07T23:58:00.000Z,asset_A1,54.002,2.305,28.625,63.091,nominal,0,none,
2026-02-07T23:59:00.000Z,asset_A1,54.096,2.423,28.925,63.083,nominal,0,none,
2026-02-01T00:00:00.000Z,asset_A2,52.956,2.728,29.136,83.946,nominal,0,none,
2026-02-01T00:01:00.000Z,asset_A2,53.056,2.782,28.766,83.899,nominal,0,none,
2026-02-01T00:02:00.000Z,asset_A2,52.81,2.78,29.041,83.961,nominal,0,none,
2026-02-01T00:03:00.000Z,asset_A2,52.866,2.741,29.111,83.917,nominal,0,none,
2026-02-01T00:04:00.000Z,asset_A2,52.733,2.682,29.049,83.956,nominal,0,none,
2026-02-01T00:05:00.000Z,asset_A2,53.042,2.806,28.783,83.972,nominal,0,none,
2026-02-01T00:06:00.000Z,asset_A2,52.787,2.858,28.762,83.999,nominal,0,none,
2026-02-01T00:07:00.000Z,asset_A2,52.876,2.784,29.279,83.974,nominal,0,none,
2026-02-01T00:08:00.000Z,asset_A2,52.981,2.691,29.075,83.841,nominal,0,none,
2026-02-01T00:09:00.000Z,asset_A2,52.965,2.636,28.848,83.782,nominal,0,none,
2026-02-01T00:10:00.000Z,asset_A2,52.86,2.638,29.18,83.84,nominal,0,none,
2026-02-01T00:11:00.000Z,asset_A2,52.987,2.685,29.281,83.813,nominal,0,none,
2026-02-01T00:12:00.000Z,asset_A2,52.917,2.721,29.297,83.802,nominal,0,none,
2026-02-01T00:13:00.000Z,asset_A2,52.993,2.596,29.534,83.872,nominal,0,none,
2026-02-01T00:14:00.000Z,asset_A2,52.993,2.705,29.476,83.784,nominal,0,none,
2026-02-01T00:15:00.000Z,asset_A2,52.944,2.818,29.533,83.881,nominal,0,none,
2026-02-01T00:16:00.000Z,asset_A2,53.002,2.758,29.612,83.838,nominal,0,none,
2026-02-01T00:17:00.000Z,asset_A2,52.835,2.693,29.27,83.953,nominal,0,none,
2026-02-01T00:18:00.000Z,asset_A2,53.08,2.859,29.178,83.98,nominal,0,none,
2026-02-01T00:19:00.000Z,asset_A2,52.925,2.676,29.372,83.908,nominal,0,none,
2026-02-01T00:20:00.000Z,asset_A2,53.066,2.734,29.348,83.944,nominal,0,none,
2026-02-01T00:21:00.000Z,asset_A2,52.839,2.716,29.922,83.902,nominal,0,none,
2026-02-01T00:22:00.000Z,asset_A2,53.015,2.654,29.324,83.867,nominal,0,none,
2026-02-01T00:23:00.000Z,asset_A2,52.904,2.61,29.441,83.883,nominal,0,none,
2026-02-01T00:24:00.000Z,asset_A2,53.015,2.789,29.785,83.836,nominal,0,none,
2026-02-01T00:25:00.000Z,asset_A2,52.955,2.875,29.569,83.795,nominal,0,none,
2026-02-01T00:26:00.000Z,asset_A2,53.055,2.696,29.552,83.73,nominal,0,none,
2026-02-01T00:27:00.000Z,asset_A2,53.149,2.92,29.23,83.677,nominal,0,none,
2026-02-01T00:28:00.000Z,asset_A2,52.893,2.821,29.485,83.669,nominal,0,none,
2026-02-01T00:29:00.000Z,asset_A2,52.92,2.76,30.108,83.651,nominal,0,none,
2026-02-01T00:30:00.000Z,asset_A2,53.083,2.756,29.505,83.633,nominal,0,none,
2026-02-01T00:31:00.000Z,asset_A2,52.903,2.807,29.565,83.609,nominal,0,none,
2026-02-01T00:32:00.000Z,asset_A2,52.997,2.743,29.623,83.68,nominal,0,none,
2026-02-01T00:33:00.000Z,asset_A2,52.935,2.747,29.774,83.72,nominal,0,none,
2026-02-01T00:34:00.000Z,asset_A2,52.789,2.874,29.946,83.709,nominal,0,none,
2026-02-01T00:35:00.000Z,asset_A2,52.958,2.976,29.515,83.782,nominal,0,none,
2026-02-01T00:36:00.000Z,asset_A2,53.08,2.833,30.257,83.86,nominal,0,none,
2026-02-01T00:37:00.000Z,asset_A2,53.137,2.841,30.017,83.921,nominal,0,none,
2026-02-01T00:38:00.000Z,asset_A2,52.927,2.795,29.796,83.886,nominal,0,none,
2026-02-01T00:39:00.000Z,asset_A2,53.111,2.732,29.595,83.905,nominal,0,none,
2026-02-01T00:40:00.000Z,asset_A2,52.995,2.94,29.276,83.878,nominal,0,none,
2026-02-01T00:41:00.000Z,asset_A2,52.984,2.752,29.761,83.905,nominal,0,none,
2026-02-01T00:42:00.000Z,asset_A2,53.038,2.836,28.665,83.911,nominal,0,none,
2026-02-01T00:43:00.000Z,asset_A2,53.048,2.806,29.84,83.861,nominal,0,none,
2026-02-01T00:44:00.000Z,asset_A2,52.953,2.994,30.2,83.811,nominal,0,none,
2026-02-01T00:45:00.000Z,asset_A2,52.958,2.722,30.006,83.835,nominal,0,none,
2026-02-01T00:46:00.000Z,asset_A2,53.261,2.913,29.787,83.901,nominal,0,none,
2026-02-01T00:47:00.000Z,asset_A2,52.808,2.97,29.973,83.79,nominal,0,none,
2026-02-01T00:48:00.000Z,asset_A2,53.169,2.969,29.348,83.819,nominal,0,none,
2026-02-01T00:49:00.000Z,asset_A2,53.119,2.956,30.217,83.749,nominal,0,none,
2026-02-01T00:50:00.000Z,asset_A2,52.904,2.935,29.963,83.773,nominal,0,none,
2026-02-01T00:51:00.000Z,asset_A2,52.931,3.014,30.171,83.677,nominal,0,none,
2026-02-01T00:52:00.000Z,asset_A2,52.963,2.99,29.592,83.648,nominal,0,none,
2026-02-01T00:53:00.000Z,asset_A2,53.069,2.997,30.476,83.532,nominal,0,none,
2026-02-01T00:54:00.000Z,asset_A2,52.976,2.871,30.169,83.471,nominal,0,none,
2026-02-01T00:55:00.000Z,asset_A2,53.029,2.884,29.94,83.479,nominal,0,none,
2026-02-01T00:56:00.000Z,asset_A2,52.995,3.11,29.721,83.446,nominal,0,none,
2026-02-01T00:57:00.000Z,asset_A2,53.076,2.866,29.973,83.423,nominal,0,none,
2026-02-01T00:58:00.000Z,asset_A2,52.919,3.013,29.989,83.378,nominal,0,none,
2026-02-01T00:59:00.000Z,asset_A2,53.179,2.969,30.32,83.349,nominal,0,none,
2026-02-01T01:00:00.000Z,asset_A2,53.153,3.048,30.265,83.383,nominal,0,none,
2026-02-01T01:01:00.000Z,asset_A2,53.085,2.93,30.395,83.426,nominal,0,none,
2026-02-01T01:02:00.000Z,asset_A2,53.151,2.866,29.897,83.413,nominal,0,none,
2026-02-01T01:03:00.000Z,asset_A2,53.188,3.118,30.407,83.455,nominal,0,none,
2026-02-01T01:04:00.000Z,asset_A2,52.992,2.842,30.595,83.448,nominal,0,none,
2026-02-01T01:05:00.000Z,asset_A2,53.017,2.997,30.129,83.533,nominal,0,none,
2026-02-01T01:06:00.000Z,asset_A2,53.108,3.265,30.437,83.496,nominal,0,none,
2026-02-01T01:07:00.000Z,asset_A2,52.986,3.005,30.163,83.531,nominal,0,none,
2026-02-01T01:08:00.000Z,asset_A2,53.096,2.991,30.269,83.542,nominal,0,none,
2026-02-01T01:09:00.000Z,asset_A2,52.951,2.948,30.263,83.535,nominal,0,none,
2026-02-01T01:10:00.000Z,asset_A2,53.087,2.946,30.017,83.579,nominal,0,none,
2026-02-01T01:11:00.000Z,asset_A2,52.912,3.017,30.568,83.557,nominal,0,none,
2026-02-01T01:12:00.000Z,asset_A2,53.223,3.012,30.072,83.59,nominal,0,none,
2026-02-01T01:13:00.000Z,asset_A2,52.961,3.053,30.417,83.548,nominal,0,none,
2026-02-01T01:14:00.000Z,asset_A2,53.204,3.052,30.577,83.577,nominal,0,none,
2026-02-01T01:15:00.000Z,asset_A2,53.069,3.113,30.308,83.512,nominal,0,none,
2026-02-01T01:16:00.000Z,asset_A2,53.13,3.042,30.524,83.568,nominal,0,none,
2026-02-01T01:17:00.000Z,asset_A2,53.159,3.156,30.94,83.558,nominal,0,none,
2026-02-01T01:18:00.000Z,asset_A2,52.992,2.963,30.638,83.503,nominal,0,none,
2026-02-01T01:19:00.000Z,asset_A2,53.049,3.07,30.344,83.46,nominal,0,none,
2026-02-01T01:20:00.000Z,asset_A2,53.109,2.991,30.474,83.438,nominal,0,none,
2026-02-01T01:21:00.000Z,asset_A2,53.011,3.05,30.641,83.456,nominal,0,none,
2026-02-01T01:22:00.000Z,asset_A2,53.274,3.041,30.755,83.553,nominal,0,none,
2026-02-01T01:23:00.000Z,asset_A2,52.992,3.13,30.384,83.501,nominal,0,none,
2026-02-01T01:24:00.000Z,asset_A2,52.941,3.075,30.726,83.41,nominal,0,none,
2026-02-01T01:25:00.000Z,asset_A2,53.2,3.082,30.71,83.44,nominal,0,none,
2026-02-01T01:26:00.000Z,asset_A2,53.084,3.192,30.508,83.482,nominal,0,none,
2026-02-01T01:27:00.000Z,asset_A2,53.082,3.206,30.81,83.517,nominal,0,none,
2026-02-01T01:28:00.000Z,asset_A2,53.061,3.109,30.499,83.525,nominal,0,none,
